Claim_ID,Bind_Date1,Customer_Life_Value1,Age_Insured,Policy_Num,Policy_State,Policy_Start_Date,Policy_Expiry_Date,Policy_BI,Policy_Ded,Policy_Premium,Umbrella_Limit,Insured_Zip,Gender,Education,Occupation,Hobbies,Insured_Relationship,Capital_Gains,Capital_Loss,Garage_Location,Accident_Date,Accident_Type,Collision_Type,Accident_Severity,authorities_contacted,Acccident_State,Acccident_City,Accident_Location,Accident_Hour,Num_of_Vehicles_Involved,Property_Damage,Bodily_Injuries,Witnesses,Police_Report,DL_Expiry_Date,Claims_Date,Auto_Make,Auto_Model,Auto_Year,Vehicle_Color,Vehicle_Cost,Annual_Mileage,DiffIN_Mileage,Low_Mileage_Discount,Commute_Discount,Total_Claim,Injury_Claim,Property_Claim,Vehicle_Claim,Vehicle_Registration,Check_Point,Wait_Policy_BI,Indemnity_Policy_BI,Policy_Duration,Claim_Duration,License_Validity,Claim_Intensity
CC00000063,2022-10-01,15,49,138623476,2,2023-11-16,2024-05-16,500/1000,1000,1279.08,0,449718,0,4,other-service,kayaking,own-child,0,-51500,No,2024-02-27,1,3,1,4,NC,Riverwood,7721 Washington Ridge,13,1,0,0,1,2,2026-01-30,2024-02-28,5,14,1,1,2102,10931,2585,0,0,24060.94,10123.86,646.83,13290.25,SY34K4341,No,500,1000,182,1,703,1.3443683545867047
CC00000064,2022-02-01,23,28,127416279,2,2023-11-01,2024-05-01,100/300,2000,1371.78,0,451560,0,3,farming-fishing,polo,other-relative,0,-32500,No,2024-02-04,0,0,0,2,PA,Riverwood,2539 Embaracadero Ridge,10,3,1,0,2,1,2025-10-22,2024-02-08,1,5,9,0,9595,15669,2209,0,0,15205.5,2815.29,1063.42,11326.79,UG83S6173,No,100,300,182,4,626,0.11283302352536619
CC00000065,2022-09-01,16,34,137113781,2,2023-09-30,2024-03-31,250/500,500,1737.66,0,470577,0,0,transport-moving,chess,unmarried,0,-24100,No,2024-01-01,2,2,0,3,WV,Northbrook,5719 2nd Lane,1,1,1,1,1,2,2025-09-20,2024-01-06,2,37,4,5,8854,6684,3468,1,0,12503.69,1073.8,3823.15,7606.74,JK32R1788,No,250,500,183,5,628,0.049259727855830195
CC00000066,2022-10-01,15,54,156556702,2,2023-09-08,2024-03-08,500/1000,2000,1155.55,0,615901,0,4,craft-repair,bungie-jumping,unmarried,65700,0,No,2024-01-21,0,1,0,3,NY,Hillsdale,3930 Embaracadero St,4,3,1,2,0,2,2025-09-04,2024-01-23,7,36,1,2,1654,10939,5676,0,0,23595.68,9477.28,13894.61,223.79,EC18D2665,No,500,1000,182,2,592,1.4262487020120695
CC00000067,2023-01-01,12,39,136877893,2,2023-11-03,2024-05-03,500/1000,2000,1475.73,0,477670,0,2,handlers-cleaners,camping,own-child,57000,-27300,No,2024-02-22,0,2,0,3,VA,Columbus,8101 3rd Ridge,8,3,1,2,0,0,2026-04-25,2024-02-22,9,29,8,3,8677,9588,5951,0,0,11969.41,7097.08,688.21,4184.12,XW85V9523,No,500,1000,182,0,793,0.3414221126656218
CC00000068,2022-11-01,14,40,133661485,2,2023-10-03,2024-04-03,100/300,1000,883.31,0,434733,0,1,craft-repair,kayaking,husband,0,-53500,No,2024-02-24,2,1,1,2,VA,Riverwood,2502 Apache Hwy,6,1,0,1,3,0,2025-08-09,2024-02-29,5,13,0,0,748,13475,4050,0,0,20033.23,3429.41,13433.79,3170.03,XU87X7759,No,100,300,183,5,532,0.616992337543876
CC00000069,2022-12-01,13,33,157026243,1,2023-09-29,2024-03-29,100/300,500,1442.99,0,601734,0,6,other-service,golf,own-child,0,0,No,2024-01-30,2,0,2,3,WV,Arlington,4872 Rock Ridge,21,1,0,1,1,1,2026-01-28,2024-02-02,12,9,6,4,5939,9024,4138,0,0,11481.61,1826.81,838.04,8816.76,QM21L6950,No,100,300,182,3,729,0.1255991848610771
CC00000070,2022-08-01,17,25,122268076,0,2023-08-12,2024-02-12,250/500,2000,1053.24,0,603527,0,1,prof-specialty,movies,other-relative,51100,0,No,2024-01-05,0,0,2,2,NC,Arlington,7551 Britain Lane,0,4,2,1,0,0,2025-04-09,2024-01-08,0,23,7,5,7069,8293,2441,0,0,14161.05,3353.78,305.86,10501.41,GG68C3237,No,250,500,184,3,460,0.19598445111404075
CC00000071,2022-05-01,20,41,137535155,0,2023-09-30,2024-03-30,500/1000,2000,1608.34,0,466718,0,0,farming-fishing,reading,own-child,33300,-10600,No,2024-02-16,2,2,0,2,NY,Springfield,8281 Lincoln Lane,19,1,1,1,1,2,2025-12-20,2024-02-20,10,1,4,1,2624,16468,5466,0,0,22194.31,16763.78,4569.22,861.31,QU05H4379,No,500,1000,182,4,673,2.0129491340626826
CC00000072,2022-06-01,19,58,138421802,2,2023-09-11,2024-03-11,100/300,2000,1131.4,0,458733,0,4,transport-moving,movies,other-relative,55700,0,No,2024-01-29,0,2,0,2,WV,Hillsdale,9573 Weaver Ave,12,4,2,0,0,0,2025-05-15,2024-01-31,0,23,6,0,5592,13154,3334,0,0,5567.1,136.47,5108.49,322.14,JE60H6496,No,100,300,182,2,472,0.009759917612478276
CC00000073,2022-03-01,22,36,144155768,0,2023-09-13,2024-03-13,250/500,2000,870.63,0,431725,0,4,adm-clerical,kayaking,own-child,94800,-58500,No,2024-01-06,0,2,1,3,VA,Hillsdale,2299 1st St,12,3,0,1,1,0,2025-11-15,2024-01-09,5,13,5,1,4455,9624,4097,0,0,15934.25,12798.57,912.2,2223.48,DK46M9843,No,250,500,182,3,679,1.0707000316226432
CC00000074,2022-04-01,21,47,162220470,0,2023-08-13,2024-02-13,100/300,2000,1367.68,0,613247,0,4,handlers-cleaners,basketball,unmarried,0,0,No,2024-01-11,2,0,2,3,SC,Arlington,6955 Pine Drive,13,1,0,0,3,0,2025-11-08,2024-01-11,8,7,6,5,6032,13252,7822,0,0,10014.65,240.64,8668.36,1105.65,NU73V6324,No,100,300,184,0,667,0.01641934841169551
CC00000075,2022-02-01,23,36,176316118,2,2023-09-14,2024-03-14,500/1000,1000,1152.4,0,615921,0,0,priv-house-serv,reading,unmarried,39600,-82400,No,2024-01-25,1,3,1,3,VA,Springfield,1681 Cherokee Hwy,0,1,2,2,3,2,2025-04-19,2024-01-27,8,12,8,4,9941,16173,2821,0,0,11255.75,2088.61,3537.19,5629.95,OE25H1531,No,500,1000,182,2,450,0.04852299011330805
CC00000076,2022-05-01,20,37,146633162,0,2023-09-28,2024-03-28,500/1000,500,1374.22,0,472135,0,4,craft-repair,yachting,other-relative,45500,-37800,No,2024-01-19,2,2,2,2,NY,Northbrook,3842 Solo Ridge,19,1,2,1,0,0,2026-03-21,2024-01-24,0,33,9,3,9072,14462,7405,0,0,9970.11,2622.37,1261.82,6085.92,YW95P7532,No,500,1000,182,5,792,0.11323085558841943
CC00000077,2022-01-01,24,42,165915869,2,2023-09-23,2024-03-23,250/500,2000,1197.22,5000000,468176,0,4,machine-op-inspct,reading,other-relative,0,0,No,2024-01-21,3,3,1,3,VA,Riverwood,6608 MLK Hwy,8,1,1,0,0,2,2025-08-10,2024-01-25,8,12,1,5,5637,9929,2719,0,0,7751.72,2731.73,3553.99,1466.0,AM56X3644,No,250,500,182,4,567,0.1944695979520299
CC00000078,2022-02-01,23,37,146766276,2,2023-09-22,2024-03-22,500/1000,2000,1048.46,0,466676,0,2,priv-house-serv,skydiving,not-in-family,59900,0,No,2024-01-05,3,3,3,4,OH,Columbus,3878 Tree Lane,9,1,1,1,2,2,2026-02-10,2024-01-09,4,30,6,3,7313,5096,2223,1,0,14737.17,9379.67,924.65,4432.85,YY48A0424,No,500,1000,182,4,767,0.5371090719081499
CC00000079,2023-01-01,12,62,190327395,2,2023-08-22,2024-02-22,250/500,1000,1187.96,4000000,618845,0,3,other-service,bungie-jumping,own-child,0,0,No,2024-01-01,0,1,1,3,NY,Columbus,5380 Pine St,20,3,0,1,0,2,2025-12-16,2024-01-01,11,19,5,0,5161,6194,5120,1,0,68318.34,20590.89,37147.53,10579.92,SK22R5498,No,250,500,184,0,715,1.5977089889942084
CC00000080,2022-05-01,20,41,175492478,1,2023-09-09,2024-03-09,250/500,2000,1415.74,6000000,608117,0,6,armed-forces,board-games,unmarried,48900,-62400,No,2024-01-10,2,0,0,3,OH,Arlington,6956 Maple Drive,5,1,1,1,2,0,2025-05-12,2024-01-10,3,34,8,3,9809,11109,2763,0,0,24636.62,2940.36,4875.49,16820.77,IW31I6539,No,250,500,182,0,488,0.08107457534118154
CC00000081,2022-10-01,15,44,114199383,1,2023-10-20,2024-04-20,500/1000,1000,1168.2,0,452787,0,3,handlers-cleaners,basketball,husband,69100,0,No,2024-02-11,0,2,2,2,OH,Springfield,7459 Flute St,23,3,0,0,3,0,2026-01-26,2024-02-16,6,6,8,0,8078,13517,7692,0,0,8865.83,2269.71,4789.95,1806.17,SM73T1188,No,500,1000,183,5,715,0.11772312029987443
CC00000082,2022-11-01,14,46,197028908,2,2023-08-23,2024-02-23,100/300,1000,1110.37,10000000,455365,0,4,machine-op-inspct,hiking,other-relative,34400,-56800,No,2024-01-24,0,2,2,2,NY,Riverwood,4539 Texas St,14,3,0,0,1,2,2025-09-07,2024-01-27,0,23,8,0,8783,11438,6067,0,0,16757.72,5079.77,10168.2,1509.75,DE78X6395,No,100,300,184,3,592,0.24049777718860518
CC00000083,2022-07-01,18,44,143146872,1,2023-09-27,2024-03-27,100/300,2000,1081.08,0,468104,0,3,priv-house-serv,reading,unmarried,36400,-28700,No,2024-02-14,2,0,1,2,SC,Springfield,1699 Oak Drive,14,1,2,0,2,2,2025-08-12,2024-02-19,12,18,8,1,8682,9593,6245,0,0,774.29,186.75,531.71,55.83,IP40P6951,No,100,300,182,5,545,0.008976078210840507
CC00000084,2022-08-01,17,39,145741386,2,2023-10-26,2024-04-26,250/500,2000,1488.02,0,600275,0,3,protective-serv,exercise,other-relative,0,-39200,No,2024-02-25,3,3,1,3,NY,Northbrook,5445 Tree Hwy,9,1,2,1,3,1,2025-06-23,2024-02-29,3,34,4,1,7670,14341,6773,0,0,2315.44,2045.8,264.13,5.51,VU90S5850,No,250,500,183,4,484,0.11406174209267446
CC00000085,2022-02-01,23,44,143146872,1,2023-09-27,2024-03-27,100/300,2000,1081.08,0,468104,0,3,priv-house-serv,reading,unmarried,36400,-28700,No,2024-02-14,2,0,1,2,SC,Springfield,1699 Oak Drive,14,1,2,0,2,2,2025-08-12,2024-02-19,12,18,8,4,8099,17462,3994,0,0,16183.06,4159.7,11141.5,881.86,IZ33E2796,No,100,300,182,5,545,0.21529657948769174
CC00000086,2022-05-01,20,39,189881960,0,2023-11-19,2024-05-19,250/500,1000,1393.57,0,478423,0,6,machine-op-inspct,movies,not-in-family,47600,-39600,No,2024-02-27,1,3,1,3,VA,Northbend,5821 2nd St,5,1,0,0,1,1,2025-12-31,2024-03-02,5,14,3,1,3627,13564,2322,0,0,6199.14,723.3,674.37,4801.47,DJ65V6383,No,250,500,182,4,673,0.07110493310749103
CC00000087,2022-06-01,19,38,114101282,1,2023-08-14,2024-02-14,100/300,2000,1588.55,0,435758,0,4,protective-serv,video-games,unmarried,59600,-32100,No,2024-01-09,2,2,2,2,WV,Columbus,7740 MLK St,8,1,0,0,0,2,2026-03-11,2024-01-13,11,19,4,0,4223,9144,4140,0,0,661.81,624.5,28.56,8.75,QW35R3182,No,100,300,184,4,792,0.05651880370191376
CC00000088,2022-09-01,16,44,168468599,1,2023-10-06,2024-04-06,100/300,1000,1226.49,0,460308,0,6,farming-fishing,kayaking,unmarried,53900,0,No,2024-02-05,3,3,3,4,WV,Riverwood,5904 1st Drive,3,1,0,0,1,0,2025-07-26,2024-02-08,5,16,3,2,2668,6016,6914,1,0,12153.52,4734.41,298.1,7121.01,EP72S3247,No,100,300,183,3,537,0.5535347039944816
CC00000089,2023-01-01,12,42,123330533,1,2023-10-28,2024-04-28,250/500,500,1124.6,0,612904,0,0,armed-forces,hiking,not-in-family,0,0,No,2024-01-30,0,1,1,3,NY,Arlington,4985 Sky Lane,23,3,2,0,0,2,2025-08-09,2024-02-02,7,36,0,2,987,12330,5791,0,0,19341.49,5687.02,6114.07,7540.4,JL47M7901,No,250,500,183,3,557,1.000330686667347
CC00000090,2022-07-01,18,38,139323465,1,2023-09-02,2024-03-02,250/500,2000,1269.76,0,467743,0,6,transport-moving,yachting,not-in-family,44300,0,No,2024-01-17,2,1,1,1,NY,Hillsdale,4614 MLK Ave,4,1,0,1,3,1,2025-06-23,2024-01-17,5,16,9,5,8986,11823,7813,0,0,14802.32,2212.31,7265.85,5324.16,RW63U3239,No,250,500,182,0,523,0.09657558315926408
CC00000091,2023-01-01,12,34,175266940,1,2023-08-29,2024-02-29,250/500,500,1495.06,0,452249,0,5,prof-specialty,polo,unmarried,38100,-31400,No,2024-01-07,0,1,2,1,PA,Columbus,2733 Texas Drive,18,3,0,2,0,1,2025-08-15,2024-01-11,8,12,5,0,9632,11522,2006,0,0,709.3,178.66,195.43,335.21,KO22F0672,No,250,500,184,4,586,0.00698580473217302
CC00000092,2022-03-01,22,42,124353500,2,2023-10-17,2024-04-17,250/500,500,1072.62,0,444913,0,5,machine-op-inspct,exercise,husband,39900,-60200,No,2024-02-18,0,2,2,2,WV,Springfield,3654 Cherokee Ave,7,4,1,2,1,1,2025-12-13,2024-02-19,12,18,0,0,464,7791,4462,0,0,17202.69,3430.87,11866.09,1905.73,ZM91A7628,No,250,500,183,1,664,0.6358962287756263
CC00000093,2022-02-01,23,38,128336762,0,2023-09-02,2024-03-02,100/300,500,1355.08,0,614945,0,4,other-service,golf,other-relative,58100,0,No,2024-01-19,2,0,1,1,WV,Northbrook,2204 Washington Lane,21,1,1,1,1,2,2025-11-21,2024-01-22,9,29,8,5,8353,11729,7283,0,0,6079.6,3025.36,600.53,2453.71,OZ06C1881,No,100,300,182,3,672,0.15206963508133126
CC00000094,2022-07-01,18,41,117812103,0,2023-08-28,2024-02-28,500/1000,2000,1103.58,0,475292,0,2,exec-managerial,exercise,unmarried,41200,-36200,No,2024-01-19,0,2,0,3,NY,Northbend,3814 Britain Drive,20,3,1,2,2,0,2025-12-30,2024-01-19,12,18,5,4,5065,10498,5805,0,0,3327.12,566.41,892.71,1868.0,MS61H4007,No,500,1000,184,0,711,0.0444506354743397
CC00000095,2022-03-01,22,28,188912727,0,2023-08-21,2024-02-21,250/500,1000,773.99,0,458727,0,0,armed-forces,board-games,other-relative,0,-70300,No,2024-01-01,3,3,3,4,PA,Springfield,6359 MLK Ridge,3,1,2,1,2,0,2026-01-07,2024-01-05,8,12,8,0,9879,14660,5304,0,0,23655.33,90.29,11512.79,12052.25,ZW05F3522,No,250,500,184,4,737,0.0022525438727139325
CC00000096,2022-09-01,16,26,172711092,1,2023-08-20,2024-02-20,100/300,500,1451.62,0,456446,0,0,tech-support,kayaking,not-in-family,0,-55700,No,2024-01-03,2,1,1,0,WV,Columbus,4862 Lincoln Hwy,19,1,0,2,2,2,2025-09-22,2024-01-06,2,22,4,1,3595,16281,7300,0,0,4708.31,651.52,312.52,3744.27,KF68H8296,No,100,300,184,3,628,0.06438701784103072
CC00000097,2022-03-01,22,31,132596520,1,2023-10-21,2024-04-21,500/1000,2000,1320.75,0,441491,0,3,farming-fishing,video-games,wife,54100,0,No,2024-02-01,0,1,2,3,WV,Springfield,6315 2nd Lane,20,3,1,0,3,1,2025-06-12,2024-02-05,0,23,5,0,4867,15118,3722,0,0,102364.89,85258.93,5360.36,11745.6,AM85T6144,No,500,1000,183,4,497,6.822897727272727
CC00000098,2022-06-01,19,32,180523543,0,2023-09-22,2024-03-22,100/300,1000,1000.06,0,440961,0,6,farming-fishing,base-jumping,wife,0,0,No,2024-01-09,2,2,2,2,NY,Columbus,7121 Britain Drive,17,1,1,1,0,2,2025-05-31,2024-01-12,1,4,8,5,8755,9457,6597,0,0,6519.01,3382.94,554.52,2581.55,CT75Q6303,No,100,300,182,3,508,0.16075449032367206
CC00000099,2022-12-01,13,37,146766276,2,2023-09-22,2024-03-22,500/1000,2000,1048.46,0,466676,0,2,priv-house-serv,skydiving,not-in-family,59900,0,No,2024-01-05,3,3,3,4,OH,Columbus,3878 Tree Lane,9,1,1,1,2,2,2026-02-10,2024-01-09,4,30,6,0,7659,13219,6295,0,0,10899.83,3746.12,5278.25,1875.46,VW04Z9613,No,500,1000,182,4,767,0.20897760452171546
CC00000100,2022-09-01,16,45,140381984,1,2023-10-01,2024-04-01,100/300,1000,1046.71,0,616714,0,5,priv-house-serv,polo,husband,0,0,No,2024-02-27,0,1,0,1,NC,Hillsdale,8586 1st Ridge,4,3,1,2,1,2,2025-10-23,2024-02-28,8,7,3,4,2661,14701,2802,0,0,9218.91,965.83,5417.59,2835.49,LI86B0651,No,100,300,183,1,604,0.11296891521395352
CC00000101,2022-09-01,16,41,117812103,0,2023-08-28,2024-02-28,500/1000,2000,1103.58,0,475292,0,2,exec-managerial,exercise,unmarried,41200,-36200,No,2024-01-19,0,2,0,3,NY,Northbend,3814 Britain Drive,20,3,1,2,2,0,2025-12-30,2024-01-19,12,18,5,0,4559,12902,2556,0,0,12510.21,178.62,5917.16,6414.43,EZ10O5850,No,500,1000,184,0,711,0.014785762888082817
CC00000102,2022-02-01,23,48,172799953,0,2023-09-02,2024-03-02,500/1000,1000,1332.07,0,609409,0,4,exec-managerial,polo,unmarried,49700,-59100,No,2024-01-28,0,2,2,0,NY,Hillsdale,1815 Cherokee Drive,20,2,0,2,1,1,2025-09-09,2024-01-30,13,28,3,5,3203,15156,6569,0,0,17663.6,10942.08,1903.78,4817.74,RB49M4303,No,500,1000,182,2,590,1.1927532756327803
CC00000103,2022-11-01,14,41,165085647,2,2023-09-29,2024-03-29,100/300,500,1463.82,0,448984,0,1,protective-serv,yachting,not-in-family,0,-72300,No,2024-01-24,2,1,1,3,SC,Northbend,7717 Britain Hwy,23,1,2,0,0,2,2025-09-16,2024-01-27,10,1,1,0,142,5179,5469,1,0,8064.91,1031.12,3150.6,3883.19,YP06V8157,No,100,300,182,3,601,0.20170579029733957
CC00000104,2022-12-01,13,49,162583722,1,2023-10-09,2024-04-09,500/1000,2000,1222.48,0,620757,0,3,priv-house-serv,golf,unmarried,0,0,No,2024-01-18,1,3,1,4,WV,Arlington,6676 Tree Lane,16,1,0,1,1,1,2026-03-25,2024-01-18,11,21,4,2,3752,13137,7655,0,0,24262.77,17482.01,422.15,6358.61,MM33D0690,No,500,1000,183,0,797,1.6845924728188335
CC00000105,2022-10-01,15,26,172711092,1,2023-08-20,2024-02-20,100/300,500,1451.62,0,456446,0,0,tech-support,kayaking,not-in-family,0,-55700,No,2024-01-03,2,1,1,0,WV,Columbus,4862 Lincoln Hwy,19,1,0,2,2,2,2025-09-22,2024-01-06,2,22,4,1,3650,9030,2487,0,0,13737.97,1515.17,12050.49,172.31,GC92H7011,No,100,300,184,3,628,0.14859706762124258
CC00000106,2022-04-01,21,30,189485666,0,2023-09-14,2024-03-14,500/1000,1000,1166.54,0,479852,0,5,prof-specialty,sleeping,not-in-family,47700,-59300,No,2024-01-21,2,0,0,1,SC,Arlington,9316 Pine Ave,3,1,2,2,0,0,2025-06-23,2024-01-26,4,27,8,5,8788,7051,3096,1,0,805.17,538.87,199.54,66.76,NB11Y0614,No,500,1000,182,5,519,0.025481679737650347
CC00000107,2022-03-01,22,38,188103299,0,2023-08-18,2024-02-18,250/500,2000,1301.13,0,476685,0,1,machine-op-inspct,board-games,not-in-family,41300,-55500,No,2024-01-15,2,1,2,3,SC,Springfield,6851 3rd Drive,12,1,0,0,2,1,2026-03-02,2024-01-18,4,27,2,3,2191,6870,6167,1,0,2929.28,1167.75,1722.64,38.89,CS20H2690,No,250,500,184,3,777,0.15308189143803247
CC00000108,2022-05-01,20,35,180131023,1,2023-09-25,2024-03-25,100/300,2000,1219.04,0,456602,0,4,handlers-cleaners,paintball,own-child,63600,-68700,No,2024-01-11,0,1,0,3,OH,Hillsdale,7380 5th Hwy,19,3,1,2,0,0,2025-07-07,2024-01-15,9,29,6,4,6423,11128,6976,0,0,11617.88,4606.53,3768.58,3242.77,PI73N2289,No,100,300,182,4,543,0.30225404659530897
CC00000109,2022-08-01,17,39,145741386,2,2023-10-26,2024-04-26,250/500,2000,1488.02,0,600275,0,3,protective-serv,exercise,other-relative,0,-39200,No,2024-02-25,3,3,1,3,NY,Northbrook,5445 Tree Hwy,9,1,2,1,3,1,2025-06-23,2024-02-29,3,34,4,1,7876,6884,5804,1,0,21812.77,16690.04,2793.16,2329.57,DC68F7805,No,250,500,183,4,484,0.9024331030485295
CC00000110,2022-10-01,15,52,198428325,1,2023-10-28,2024-04-28,500/1000,1000,1053.02,0,602402,0,0,prof-specialty,bungie-jumping,not-in-family,0,0,No,2024-02-16,2,0,0,2,NY,Arlington,7331 Sky Hwy,2,1,1,0,2,0,2026-04-09,2024-02-17,12,11,0,5,7,10895,4115,0,0,19535.65,52.52,15148.6,4334.53,LE91S3996,No,500,1000,183,1,783,0.011549533026782514
CC00000111,2022-11-01,14,38,139323465,1,2023-09-02,2024-03-02,250/500,2000,1269.76,0,467743,0,6,transport-moving,yachting,not-in-family,44300,0,No,2024-01-17,2,1,1,1,NY,Hillsdale,4614 MLK Ave,4,1,0,1,3,1,2025-06-23,2024-01-17,5,16,9,1,9559,9913,5876,0,0,16191.61,9689.63,809.99,5691.99,QJ10Z1662,No,250,500,182,0,523,0.38999882472646713
CC00000112,2022-03-01,22,46,166371465,0,2023-11-04,2024-05-04,500/1000,1000,1138.42,6000000,477678,0,3,prof-specialty,dancing,own-child,36900,-55000,No,2024-02-16,2,2,1,3,SC,Arlington,5277 Texas Lane,18,1,0,2,3,1,2025-10-17,2024-02-21,13,28,0,2,1163,6988,2106,1,0,7210.61,597.7,2983.15,3629.76,QT68E6168,No,500,1000,182,5,609,0.10349030892991333
CC00000113,2022-06-01,19,53,182277587,2,2023-09-20,2024-03-20,250/500,500,767.14,0,466201,0,0,sales,reading,not-in-family,25500,-36700,No,2024-01-14,1,3,3,3,WV,Columbus,3327 Lincoln Drive,8,1,0,0,1,0,2025-08-30,2024-01-16,11,21,3,2,3289,8956,4179,0,0,6008.15,1931.54,2085.37,1991.24,ZL66L5429,No,250,500,182,2,594,0.20832214359747583
CC00000114,2023-01-01,12,31,124153292,2,2023-09-14,2024-03-14,500/1000,1000,1074.07,0,451312,0,5,sales,chess,husband,0,-47500,No,2024-01-27,0,1,0,1,NY,Springfield,3052 Weaver Ridge,16,3,0,0,3,1,2025-05-12,2024-01-30,9,35,0,5,1169,8953,5968,0,0,724.03,82.67,163.56,477.8,XF06N1483,No,500,1000,182,3,471,0.014310369002220902
CC00000115,2022-04-01,21,32,194481092,2,2023-11-09,2024-05-09,500/1000,1000,1414.74,0,464691,0,5,adm-clerical,hiking,own-child,0,0,No,2024-02-22,1,3,1,4,VA,Riverwood,5418 Britain Ave,19,1,0,1,3,0,2025-12-19,2024-02-25,3,32,8,5,8198,7771,4238,0,0,93733.12,28227.16,49353.93,16152.03,UT58W2065,No,500,1000,182,3,666,1.4431299489562202
CC00000116,2022-05-01,20,54,156556702,2,2023-09-08,2024-03-08,500/1000,2000,1155.55,0,615901,0,4,craft-repair,bungie-jumping,unmarried,65700,0,No,2024-01-21,0,1,0,3,NY,Hillsdale,3930 Embaracadero St,4,3,1,2,0,2,2025-09-04,2024-01-23,7,36,1,5,1384,10483,7663,0,0,9403.13,1657.03,4748.63,2997.47,KJ10A6105,No,500,1000,182,2,592,0.261682730042118
CC00000117,2023-01-01,12,29,198863429,0,2023-10-13,2024-04-13,500/1000,500,1301.72,0,441726,0,5,handlers-cleaners,golf,husband,0,0,No,2024-02-25,0,2,0,3,VA,Springfield,7644 Tree Ridge,14,3,1,0,3,1,2025-09-02,2024-03-01,1,4,0,0,357,15008,5029,0,0,2279.13,1441.84,358.63,478.66,DT13U0986,No,500,1000,183,5,555,0.2702990491616425
CC00000118,2022-07-01,18,48,124196894,0,2023-09-09,2024-03-09,250/500,1000,1406.91,0,466132,0,4,craft-repair,sleeping,husband,53300,0,No,2024-01-25,2,2,0,3,SC,Columbus,9935 4th Drive,5,1,2,1,2,1,2026-01-17,2024-01-29,10,1,1,2,148,15103,6729,0,0,17131.03,3081.97,4580.31,9468.75,ZZ27U3421,No,250,500,182,4,723,0.5982932364251922
CC00000119,2022-08-01,17,48,186212909,2,2023-10-05,2024-04-05,500/1000,2000,769.95,0,605486,0,5,prof-specialty,movies,not-in-family,0,-44200,No,2024-01-19,0,2,0,0,NY,Hillsdale,1012 5th Lane,16,2,1,2,3,0,2026-03-26,2024-01-23,1,4,7,2,6730,14459,5415,0,0,12327.7,9534.64,1670.89,1122.17,PV03M8997,No,500,1000,183,4,797,0.5775143112056543
CC00000120,2022-03-01,22,53,182277587,2,2023-09-20,2024-03-20,250/500,500,767.14,0,466201,0,0,sales,reading,not-in-family,25500,-36700,No,2024-01-14,1,3,3,3,WV,Columbus,3327 Lincoln Drive,8,1,0,0,1,0,2025-08-30,2024-01-16,11,21,3,5,3260,5304,6933,1,0,8468.25,1159.41,677.0,6631.84,DR44U0597,No,250,500,182,2,594,0.12572273139332638
CC00000121,2022-04-01,21,34,189560103,1,2023-10-21,2024-04-21,100/300,2000,1057.77,0,477382,0,3,tech-support,bungie-jumping,unmarried,0,-57700,No,2024-02-16,0,0,2,0,NC,Riverwood,2003 Maple Hwy,22,3,1,1,1,0,2025-09-01,2024-02-17,1,4,3,2,3309,8423,2435,0,0,11167.73,2111.96,3091.38,5964.39,WV67A1216,No,100,300,183,1,563,0.22724934847496875
CC00000122,2022-11-01,14,40,130807958,1,2023-11-06,2024-05-06,100/300,1000,1405.99,0,472895,0,0,sales,yachting,wife,0,0,No,2024-03-01,0,2,1,0,VA,Springfield,4755 Best Lane,18,3,2,1,0,1,2026-05-09,2024-03-05,2,38,0,1,518,14648,3065,0,0,12296.71,1527.85,3474.18,7294.68,YA55I0167,No,100,300,182,4,799,0.2817081895152963
CC00000123,2022-07-01,18,54,147191902,0,2023-08-18,2024-02-18,100/300,1000,1372.27,0,436547,0,5,craft-repair,paintball,own-child,17600,0,No,2024-01-08,0,1,2,1,WV,Columbus,1388 Embaracadero Hwy,13,3,0,2,3,2,2025-04-19,2024-01-11,11,15,8,5,8510,8457,4525,0,0,8714.91,5562.13,2158.44,994.34,EU88C7483,No,100,300,184,3,467,0.27413105149127354
CC00000124,2022-07-01,18,39,169811488,1,2023-09-27,2024-03-27,250/500,2000,1470.06,0,431683,0,6,other-service,yachting,husband,56600,-45800,No,2024-01-07,2,0,2,0,WV,Riverwood,4296 Pine Hwy,22,1,2,0,1,0,2025-10-20,2024-01-10,10,2,1,2,1558,9731,5873,0,0,23684.14,2437.8,16283.75,4962.59,WB72A7632,No,250,500,182,3,652,0.37295245613471456
CC00000125,2022-07-01,18,45,185742341,1,2023-10-02,2024-04-02,500/1000,1000,1362.29,0,442598,0,2,farming-fishing,yachting,unmarried,0,-51100,No,2024-02-27,0,0,1,0,NY,Northbend,4905 Francis Ave,18,3,0,0,0,0,2025-07-02,2024-03-01,10,3,6,0,6203,13591,6556,0,0,16676.87,9647.1,5041.97,1987.8,VF30I0818,No,500,1000,183,3,491,0.6474177045800621
CC00000126,2022-01-01,24,46,125446216,1,2023-10-01,2024-04-01,250/500,500,1448.84,0,430987,0,5,machine-op-inspct,bungie-jumping,husband,0,-50000,No,2024-02-21,1,3,3,3,SC,Hillsdale,7783 Lincoln Hwy,7,1,1,0,1,0,2025-12-08,2024-02-21,12,18,9,5,9201,7286,6997,1,0,5238.7,376.37,4632.82,229.51,TC90U8070,No,250,500,183,0,656,0.015973411741138803
